Country,Year,Urbanization over 1 million,GDP per capita,UrbLog,GDPLog,Urbanization Percentage,UrbPer
El Salvador,1972,13.73786914,96.30498278,2.62015619,4.56752006,40.003,40.003
El Salvador,1973,13.83679603,108.5709697,2.627331423,4.687404058,40.503,40.503
El Salvador,1974,13.95215824,125.4496887,2.635634209,4.831904791,41.006,41.006
El Salvador,1975,14.08613367,139.2144938,2.645190886,4.936015865,41.51,41.51
El Salvador,1976,14.23953376,173.5941072,2.656022164,5.156719857,42.017,42.017
El Salvador,1977,14.41004688,213.622783,2.667925663,5.364211763,42.525,42.525
El Salvador,1978,14.60058781,224.8912541,2.681061789,5.41561697,43.034,43.034
El Salvador,1979,14.81160695,247.1350828,2.695411127,5.509935081,43.545,43.545
El Salvador,1980,15.04414924,251.7477162,2.710989161,5.52842746,44.058,44.058
El Salvador,1981,15.29661298,240.3129229,2.72763143,5.481941919,44.571,44.571
El Salvador,1982,15.56993184,245.5384914,2.745341608,5.503453723,45.086,45.086
El Salvador,1983,15.86047735,274.1701041,2.763830313,5.613748732,45.602,45.602
El Salvador,1984,16.16489227,310.606563,2.782841747,5.738527041,46.119,46.119
El Salvador,1985,16.47760475,376.8414154,2.802002171,5.93182445,46.636,46.636
El Salvador,1986,16.80194422,513.0012509,2.821494607,6.240278284,47.155,47.155
El Salvador,1987,17.13714241,593.1230044,2.841248179,6.385401805,47.674,47.674
El Salvador,1988,17.47797384,692.5080163,2.86094145,6.540319814,48.194,48.194
El Salvador,1989,17.81415188,804.7953434,2.879993191,6.690588013,48.713,48.713
El Salvador,1990,18.14352537,898.3340151,2.898313768,6.800541954,49.233,49.233
El Salvador,1991,18.46143609,978.9333037,2.915684021,6.886463513,49.754,49.754
El Salvador,1992,18.77365437,1080.484648,2.932454524,6.985164968,50.275,50.275
El Salvador,1993,18.66194226,1239.521328,2.926486277,7.122480558,51.382,51.382
El Salvador,1994,18.44017949,1424.087001,2.914531952,7.261286186,52.677,52.677
El Salvador,1995,18.25688286,1652.832031,2.904542152,7.410245478,53.967,53.967
El Salvador,1996,18.11409136,1776.467043,2.896690164,7.482381864,55.254,55.254
El Salvador,1997,18.00562438,1901.651619,2.890684175,7.550478061,56.53,56.53
El Salvador,1998,17.92547538,2037.042126,2.886222907,7.619254096,57.8,57.8
El Salvador,1999,17.86454919,2102.39527,2.882818257,7.650832578,58.357,58.357
El Salvador,2000,17.81583656,2204.170844,2.880087756,7.698106683,58.912,58.912
El Salvador,2001,17.77792555,2307.77109,2.87795755,7.744037442,59.464,59.464
El Salvador,2002,17.75082103,2381.156111,2.87643177,7.77534141,60.014,60.014
El Salvador,2003,17.72975799,2495.562552,2.87524447,7.822269455,60.561,60.561
El Salvador,2004,17.70936204,2611.1589,2.874093429,7.867549425,61.107,61.107
El Salvador,2005,17.68527426,2814.934068,2.872732331,7.942694119,61.648,61.648
El Salvador,2006,17.65596819,3042.75515,2.871073867,8.020518683,62.187,62.187
El Salvador,2007,17.6209286,3283.529044,2.869087321,8.096674051,62.723,62.723
El Salvador,2008,17.57900483,3483.70139,2.866705283,8.155850625,63.252,63.252
El Salvador,2009,17.5292602,3341.325503,2.863871496,8.114122864,63.773,63.773
El Salvador,2010,17.47175828,3444.460725,2.860585765,8.144522633,64.286,64.286
El Salvador,2011,17.40567261,3698.552943,2.856796165,8.215696926,64.79,64.79
El Salvador,2012,17.33201067,3781.500932,2.85255512,8.237876282,65.287,65.287
El Salvador,2013,17.25420609,3826.079189,2.848055945,8.249595847,65.775,65.775
Ethiopia,1970,2.566412197,84.70418407,0.942508891,4.439164999,8.588,8.588
Ethiopia,1971,2.615314321,87.14884889,0.96138429,4.467617564,8.756,8.756
Ethiopia,1972,2.662365564,92.36251192,0.979215037,4.525721181,8.928,8.928
Ethiopia,1973,2.711840187,103.7381331,0.99762744,4.641869773,9.102,9.102
Ethiopia,1974,2.770543417,113.6151346,1.01904348,4.732816725,9.279,9.279
Ethiopia,1975,2.842286199,110.5458794,1.044608728,4.705430633,9.46,9.46
Ethiopia,1976,2.929576173,117.9605179,1.074857762,4.770349974,9.644,9.644
Ethiopia,1977,3.029628738,132.1011783,1.108440083,4.883568131,9.83,9.83
Ethiopia,1978,3.136715653,138.6163815,1.143176282,4.931710272,10.02,10.02
Ethiopia,1979,3.240909371,149.916017,1.17585396,5.010075251,10.214,10.214
Ethiopia,1980,3.334823161,156.3830353,1.204419653,5.052308352,10.41,10.41
Ethiopia,1981,3.414893115,159.8570848,1.228146194,5.074280196,10.61,10.61
Ethiopia,1982,3.483758691,160.05937,1.248111795,5.075544809,10.813,10.813
Ethiopia,1983,3.544249207,169.8661918,1.265326348,5.13501102,11.02,11.02
Ethiopia,1984,3.596779327,194.3897344,1.280038814,5.269865084,11.232,11.232
Ethiopia,1985,3.620546281,220.4717959,1.286624921,5.395769777,11.453,11.453
Ethiopia,1986,3.644797344,223.0151739,1.293300766,5.407239814,11.679,11.679
Ethiopia,1987,3.66839315,230.9482391,1.299753732,5.442193612,11.909,11.909
Ethiopia,1988,3.690878706,217.2129207,1.305864561,5.380878074,12.143,12.143
Ethiopia,1989,3.710556564,215.980822,1.311181883,5.375189617,12.38,12.38
Ethiopia,1990,3.727638017,233.2878452,1.315774794,5.452273078,12.621,12.621
Ethiopia,1991,3.741933455,257.0407618,1.319602444,5.549234679,12.867,12.867
Ethiopia,1992,3.75499523,198.537955,1.323087015,5.290980291,13.116,13.116
Ethiopia,1993,3.768645774,138.3632282,1.326715726,4.929882316,13.37,13.37
Ethiopia,1994,3.786336557,129.4843505,1.331398944,4.863560028,13.627,13.627
Ethiopia,1995,3.76036421,133.0475031,1.324515817,4.890706231,13.827,13.827
Ethiopia,1996,3.721713309,140.0261257,1.314184129,4.941829017,14.006,14.006
Ethiopia,1997,3.688037983,140.6563532,1.305094605,4.946319704,14.186,14.186
Ethiopia,1998,3.657860156,123.9155307,1.29687832,4.819600129,14.369,14.369
Ethiopia,1999,3.628856592,114.2239078,1.28891761,4.738160626,14.553,14.553
Ethiopia,2000,3.59974227,121.6251422,1.280862251,4.80094371,14.74,14.74
Ethiopia,2001,3.569970399,117.1842717,1.272557304,4.763747668,14.927,14.927
Ethiopia,2002,3.540431207,109.954077,1.26424853,4.700062797,15.118,15.118
Ethiopia,2003,3.511551227,117.4351807,1.256057885,4.765886528,15.31,15.31
Ethiopia,2004,3.484154509,134.1455157,1.248225406,4.898925149,15.504,15.504
Ethiopia,2005,3.458376593,159.6958474,1.240799286,5.073271052,15.7,15.7
Ethiopia,2006,3.43452128,191.3801013,1.233877551,5.25426151,15.899,15.899
Ethiopia,2007,3.41218404,236.0983624,1.227352567,5.464248508,16.116,16.116
Ethiopia,2008,3.391005383,309.9520832,1.221126451,5.736417715,16.51,16.51
Ethiopia,2009,3.370671069,332.3299864,1.215111855,5.80612841,16.91,16.91
Ethiopia,2010,3.351287195,302.0974922,1.209344509,5.710749787,17.319,17.319
Ethiopia,2011,3.332741826,334.7154777,1.203795336,5.813280851,17.735,17.735
Ethiopia,2012,3.315211117,454.7953438,1.198521307,6.119847524,18.16,18.16
Ethiopia,2013,3.298458091,489.0221226,1.193455114,6.192407729,18.59,18.59
Finland,1970,11.01311745,2467.296497,2.399087058,7.810878295,63.704,63.704
Finland,1971,11.22803723,2711.694463,2.418413974,7.905328982,64.523,64.523
Finland,1972,11.49319874,3176.609491,2.441755447,8.063569709,65.366,65.366
Finland,1973,11.76687674,4174.002626,2.465288528,8.336630717,66.197,66.197
Finland,1974,12.05291719,5300.156728,2.489306721,8.57549167,67.019,67.019
Finland,1975,12.35575535,6260.106801,2.514121975,8.741952525,67.831,67.831
Finland,1976,12.68475711,6742.579769,2.540401045,8.816197886,68.634,68.634
Finland,1977,13.02430394,7074.301464,2.566817146,8.864223985,69.423,69.423
Finland,1978,13.37248302,7638.786768,2.59319909,8.94099407,70.202,70.202
Finland,1979,13.73430381,9342.272248,2.619896631,9.142304783,70.97,70.97
Finland,1980,14.09865186,11233.27096,2.64607918,9.326635275,71.727,71.727
Finland,1981,14.30102392,10932.846,2.660331137,9.299526932,72.528,72.528
Finland,1982,14.40879747,10946.60261,2.667838955,9.300784423,73.373,73.373
Finland,1983,14.51220986,10511.20946,2.674990354,9.260197534,74.202,74.202
Finland,1984,14.62564139,10847.20079,2.682776248,9.291662334,75.015,75.015
Finland,1985,14.75672381,11405.78032,2.69169883,9.341875551,75.808,75.808
Finland,1986,15.10326842,14952.14964,2.714911172,9.612610357,76.567,76.567
Finland,1987,15.67327092,18561.80802,2.751956772,9.828861416,77.291,77.291
Finland,1988,16.2645323,22032.56212,2.788986805,10.00027673,78,78
Finland,1989,16.86437214,23966.38755,2.825203239,10.08440761,78.691,78.691
Finland,1990,17.47289795,28380.42915,2.860650992,10.25345507,79.367,79.367
Finland,1991,17.84506177,25523.58821,2.881726818,10.14735833,79.843,79.843
Finland,1992,17.97971913,22369.32433,2.889244408,10.01544585,80.128,80.128
Finland,1993,18.12889783,17633.66438,2.89750723,9.777565103,80.409,80.409
Finland,1994,18.28929042,20312.17119,2.906315666,9.918975551,80.688,80.688
Finland,1995,18.46023427,26270.74321,2.91561892,10.17621117,80.963,80.963
Finland,1996,18.66836515,25771.03844,2.926830388,10.1570066,81.223,81.223
Finland,1997,18.90949807,24671.04423,2.939664339,10.11338554,81.466,81.466
Finland,1998,19.16026745,25990.55158,2.952838731,10.16548835,81.707,81.707
Finland,1999,19.42083147,26181.54863,2.966346277,10.17281019,81.946,81.946
Finland,2000,19.69020184,24251.95272,2.980121143,10.09625242,82.183,82.183
Finland,2001,19.88506957,24911.47542,2.989969177,10.12308384,82.368,82.368
Finland,2002,20.00510326,26836.99624,2.995987404,10.19753667,82.503,82.503
Finland,2003,20.12666761,32813.64283,3.002045682,10.39859965,82.638,82.638
Finland,2004,20.23869911,37636.53795,3.007596569,10.53573061,82.772,82.772
Finland,2005,20.34032545,38966.18207,3.012605391,10.57044942,82.905,82.905
Finland,2006,20.44311076,41106.47921,3.017645944,10.62392103,83.037,83.037
Finland,2007,20.54688091,48253.76295,3.022709149,10.78422909,83.168,83.168
Finland,2008,20.66667683,53354.11014,3.028522588,10.88470629,83.299,83.299
Finland,2009,20.79589486,47059.75184,3.034755605,10.75917339,83.429,83.429
Finland,2010,20.91872769,46165.05001,3.040644819,10.7399783,83.558,83.558
Finland,2011,21.04101278,50783.07126,3.046473523,10.83531834,83.688,83.688
Finland,2012,21.16141738,47291.82468,3.052179589,10.76409272,83.819,83.819
Finland,2013,21.28571355,49265.14948,3.058036122,10.8049722,83.952,83.952
France,1970,21.98940481,2872.094234,3.090560738,7.962796741,71.055,71.055
France,1971,22.01144154,3186.067452,3.091562388,8.066542662,71.459,71.459
France,1972,22.02168885,3873.474655,3.092027825,8.261907227,71.86,71.86
France,1973,22.0307796,4988.480677,3.092440548,8.514886669,72.256,72.256
France,1974,22.055991,5343.164958,3.093584266,8.583573445,72.65,72.65
France,1975,22.07985865,6705.558363,3.09466582,8.810692068,72.926,72.926
France,1976,22.08434411,6879.28881,3.094868946,8.836270555,72.997,72.997
France,1977,22.11294323,7547.564199,3.096163104,8.928980168,73.068,73.068
France,1978,22.15576095,9286.515112,3.098097551,9.136318639,73.14,73.14
France,1979,22.19784635,11211.55893,3.099995273,9.324700572,73.211,73.211
France,1980,22.22878652,12752.36349,3.101388139,9.453471905,73.282,73.282
France,1981,22.24503607,11138.26449,3.102118886,9.318141711,73.352,73.352
France,1982,22.25683754,10524.9937,3.102649267,9.26150806,73.425,73.425
France,1983,22.27346227,10018.05485,3.103395937,9.212144229,73.5,73.5
France,1984,22.28861052,9440.588794,3.104075809,9.152773629,73.575,73.575
France,1985,22.30621339,9782.565359,3.104865267,9.188357035,73.65,73.65
France,1986,22.32707228,13569.86674,3.105799946,9.515606933,73.725,73.725
France,1987,22.3498156,16346.23417,3.10681807,9.701752824,73.8,73.8
France,1988,22.37626009,17731.34423,3.108000579,9.783089213,73.875,73.875
France,1989,22.40754156,17751.92032,3.109397579,9.784248976,73.95,73.95
France,1990,22.4238263,21867.86283,3.110124068,9.992773387,74.056,74.056
France,1991,22.45227015,21769.02834,3.111391729,9.98824352,74.229,74.229
France,1992,22.42590606,23933.8385,3.110216811,10.08304857,74.401,74.401
France,1993,22.41364121,22503.5067,3.109669756,10.02142643,74.572,74.572
France,1994,22.41519806,23614.85667,3.109739214,10.06963131,74.743,74.743
France,1995,22.41925361,27013.08955,3.109920126,10.20407683,74.912,74.912
France,1996,22.42508287,26984.41305,3.110180103,10.20301468,75.082,75.082
France,1997,22.43078957,24324.1637,3.110434549,10.09922553,75.25,75.25
France,1998,22.43331739,25056.91088,3.110547237,10.12890495,75.417,75.417
France,1999,22.42349221,24764.55439,3.110109169,10.11716865,75.614,75.614
France,2000,22.41831069,22461.36258,3.109878066,10.01955189,75.871,75.871
France,2001,22.40319383,22534.64984,3.10920353,10.0228094,76.127,76.127
France,2002,22.38848556,24274.82518,3.108546789,10.09719509,76.38,76.38
France,2003,22.37797778,29657.23715,3.10807734,10.29746146,76.632,76.632
France,2004,22.36156573,33818.10387,3.10734367,10.42875156,76.883,76.883
France,2005,22.34088584,34824.50018,3.106418445,10.45807645,77.13,77.13
France,2006,22.3330969,36497.49761,3.106069744,10.50499898,77.377,77.377
France,2007,22.34287665,41552.76535,3.106507552,10.63471935,77.621,77.621
France,2008,22.36628739,45363.02179,3.107554798,10.72245255,77.864,77.864
France,2009,22.39929632,41566.53722,3.109029544,10.63505073,78.106,78.106
France,2010,22.43719782,40616.8252,3.110720199,10.61193767,78.345,78.345
France,2011,22.47567887,43680.32575,3.112433785,10.68465307,78.584,78.584
France,2012,22.51977431,40762.86607,3.114393781,10.6155268,78.82,78.82
France,2013,22.56986085,42338.63695,3.116615426,10.65345535,79.055,79.055
Germany,1970,9.136327183,2711.893594,2.212258465,7.905402413,72.274,72.274
Germany,1971,9.09652468,3130.884472,2.207892437,8.049070823,72.332,72.332
Germany,1972,9.030563977,3747.640028,2.200614821,8.228881595,72.389,72.389
Germany,1973,8.980200659,4976.056395,2.195022227,8.512392968,72.446,72.446
Germany,1974,8.955148637,5562.089348,2.192228634,8.623729099,72.503,72.503
Germany,1975,8.967405998,6131.174314,2.193596448,8.721141579,72.56,72.56
Germany,1976,8.985068987,6500.75436,2.195564198,8.779673505,72.617,72.617
Germany,1977,8.985020103,7520.084282,2.195558758,8.925332625,72.674,72.674
Germany,1978,8.972828396,9286.962954,2.194200944,9.136366863,72.73,72.73
Germany,1979,8.949308396,11071.40808,2.191576255,9.312121215,72.787,72.787
Germany,1980,8.911671864,11958.42749,2.187361863,9.389191538,72.844,72.844
Germany,1981,8.879340447,10089.06107,2.18372728,9.219207054,72.989,72.989
Germany,1982,8.853229925,9802.624964,2.180782356,9.190405482,73.107,73.107
Germany,1983,8.824566244,9738.485109,2.177539451,9.183840852,73.103,73.103
Germany,1984,8.7987204,9164.069277,2.174606302,9.123045603,72.943,72.943
Germany,1985,8.795635155,9249.474549,2.174255593,9.132322023,72.711,72.711
Germany,1986,8.822513554,13184.76973,2.177306813,9.486817634,72.617,72.617
Germany,1987,9.091414791,16308.94347,2.207330539,9.699468915,72.205,72.205
Germany,1988,8.981991454,17531.10925,2.195221623,9.771732253,72.999,72.999
Germany,1989,9.075171512,17417.1513,2.205542279,9.765210707,72.976,72.976
Germany,1990,9.100166632,21928.2644,2.208292725,9.995531696,73.118,73.118
Germany,1991,9.104058625,22978.31089,2.208720317,10.04230605,73.269,73.269
Germany,1992,9.09901467,26012.07709,2.20816613,10.16631621,73.36,73.36
Germany,1993,9.098557066,25156.32631,2.208115837,10.13286469,73.381,73.381
Germany,1994,9.076065737,26657.37049,2.20564081,10.19082096,73.343,73.343
Germany,1995,9.0398325,31153.3023,2.201640645,10.34667553,73.286,73.286
Germany,1996,8.99349594,29999.68386,2.196501643,10.30894212,73.232,73.232
Germany,1997,8.933786138,26540.86864,2.189840285,10.18644104,73.17,73.17
Germany,1998,8.867537763,26824.96698,2.182397166,10.19708834,73.104,73.104
Germany,1999,8.829962903,26309.7322,2.178150813,10.1776942,73.064,73.064
Germany,2000,8.830312418,23316.36418,2.178190395,10.05691072,73.067,73.067
Germany,2001,8.856997745,23304.98112,2.181207852,10.0564224,73.113,73.113
Germany,2002,8.871872374,24812.01988,2.182885865,10.11908349,73.174,73.174
Germany,2003,8.881698898,29863.50006,2.183992856,10.30439228,73.233,73.233
Germany,2004,8.893958597,33579.38876,2.185372237,10.42166773,73.289,73.289
Germany,2005,8.926451552,34085.11049,2.189018953,10.43661593,73.355,73.355
Germany,2006,9.00155434,35806.73012,2.197397267,10.48589115,73.494,73.494
Germany,2007,9.084496883,41105.00402,2.206569321,10.62388515,73.695,73.695
Germany,2008,9.161641838,44939.74833,2.215025403,10.71307795,73.895,73.895
Germany,2009,9.244671215,41027.36759,2.224047301,10.62199463,74.093,74.093
Germany,2010,9.31926278,41099.92132,2.232083525,10.62376149,74.291,74.291
Germany,2011,9.377766773,45264.54935,2.238341651,10.72027943,74.488,74.488
Germany,2012,9.600195201,42671.94805,2.261783432,10.66129703,74.688,74.688
Germany,2013,9.636062637,45091.41436,2.265512585,10.71644714,74.89,74.89
Ghana,1970,11.39906757,412.8185845,2.43353156,6.023008234,28.958,28.958
Ghana,1971,11.43236609,438.8940417,2.436448463,6.084258021,29.174,29.174
Ghana,1972,11.44127136,372.7022967,2.437227113,5.920779969,29.392,29.392
Ghana,1973,11.44590657,338.6216718,2.437632161,5.824883472,29.61,29.61
Ghana,1974,11.47515091,383.8937548,2.440183907,5.950365834,29.829,29.829
Ghana,1975,11.54427402,358.8170828,2.446189558,5.88281274,30.049,30.049
Ghana,1976,11.66120862,358.1533961,2.456267831,5.880961375,30.27,30.27
Ghana,1977,11.81244493,382.6637115,2.469153631,5.947156566,30.492,30.492
Ghana,1978,11.97148584,437.1797933,2.482527642,6.080344537,30.714,30.714
Ghana,1979,12.09940415,452.7929177,2.493156208,6.115434886,30.938,30.938
Ghana,1980,12.17125078,484.367933,2.499076677,6.18284481,31.163,31.163
Ghana,1981,12.17836773,496.5723909,2.499661241,6.207729275,31.388,31.388
Ghana,1982,12.13761403,475.0429064,2.496309228,6.163405129,31.614,31.614
Ghana,1983,12.0725046,455.1293305,2.49093052,6.120581621,31.842,31.842
Ghana,1984,12.05345601,494.7279607,2.489351425,6.204008037,32.209,32.209
Ghana,1985,12.14908963,519.4054868,2.497254239,6.252684863,32.896,32.896
Ghana,1986,12.27591865,541.0095501,2.50763951,6.293436931,33.591,33.591
Ghana,1987,12.42651415,565.1832345,2.519832428,6.337149987,34.293,34.293
Ghana,1988,12.59444498,601.2926743,2.533255842,6.399081795,35.004,35.004
Ghana,1989,12.76672686,591.3093789,2.546842322,6.382339364,35.719,35.719
Ghana,1990,12.93846962,682.3997456,2.560205015,6.525615623,36.441,36.441
Ghana,1991,13.10704017,746.1109327,2.573149503,6.614874292,37.17,37.17
Ghana,1992,13.27760145,713.3979995,2.586078514,6.570039469,37.905,37.905
Ghana,1993,13.4545882,601.3876807,2.599320178,6.399239786,38.644,38.644
Ghana,1994,13.6491894,534.196997,2.613680135,6.280764679,39.39,39.39
Ghana,1995,13.86616109,618.1447351,2.629451418,6.426722629,40.14,40.14
Ghana,1996,14.10866501,647.1452492,2.646789148,6.472570766,40.896,40.896
Ghana,1997,14.37054162,628.6171084,2.66518039,6.443522341,41.654,41.654
Ghana,1998,14.64620679,667.2867594,2.68418138,6.503219878,42.418,42.418
Ghana,1999,14.92374309,672.788614,2.702953441,6.511431185,43.184,43.184
Ghana,2000,15.16578934,424.1863926,2.71904219,6.050172964,43.929,43.929
Ghana,2001,15.31403602,441.467733,2.728769795,6.090104932,44.601,44.601
Ghana,2002,15.45814487,499.4217323,2.73813604,6.213450894,45.275,45.275
Ghana,2003,15.59983245,602.5069128,2.747260174,6.401099139,45.951,45.951
Ghana,2004,15.74365288,683.1135948,2.756437292,6.526661163,46.63,46.63
Ghana,2005,15.89069209,804.2685188,2.765733535,6.689933192,47.308,47.308
Ghana,2006,16.04327709,929.9497532,2.775289889,6.835130556,47.988,47.988
Ghana,2007,16.20186118,1099.082298,2.785126123,7.002230836,48.669,48.669
Ghana,2008,16.37299975,1234.43717,2.795633621,7.118370412,49.351,49.351
Ghana,2009,16.56116554,1096.503696,2.807060529,6.999881939,50.031,50.031
Ghana,2010,16.77352597,1326.066112,2.819801808,7.189972028,50.713,50.713
Ghana,2011,17.01156687,1579.312694,2.833893517,7.364745028,51.394,51.394
Ghana,2012,17.27509733,1645.516292,2.849266004,7.405809469,52.069,52.069
Ghana,2013,17.56038445,1846.375383,2.865645481,7.520979744,52.735,52.735
Greece,1970,28.25648604,1499.201485,3.341323026,7.312687902,64.22,64.22
Greece,1971,28.91510124,1657.155612,3.364363993,7.412857925,64.951,64.951
